"relative_path","path_sha256","bytes","modified_utc","extension","category","priority","sensitivity","database_table","table_row_count","manifest_sha256","integrity_evidence","useful_for_help_math_2_0"
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/data/T_2055678371.jsonl.gz","16dfb1d003413a38195fc5d61059e4bbeb738535d8b6f66ba1c9f94496dc6214","5951","2026-07-23T20:14:46.520Z","gz","readable_jsonl_table_data","reference_only","low_or_unknown","dbo.sysdiagrams","1","d21a05ac2315dedcd7a4be6bcd30afc0842c9ac13243727058ab87100b36ee22","listed_in_existing_sha256_evidence","dbo.sysdiagrams: Retain for provenance and inspect only when a concrete HELP Math 2.0 requirement depends on it."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/data/T_2082106458.jsonl.gz","993721919eaa1f8e458ee1888358c5d17761ac6fc3be105aa5c5ee0248c241d2","7853","2026-07-23T20:14:46.690Z","gz","readable_jsonl_table_data","schema_only","direct_identifiers_or_credentials","dbo.TrialUsers","190","bdb367c6171fb971b1acc469cf444f79dd9ebbe226c36a13cdd563570f1a3c51","listed_in_existing_sha256_evidence","dbo.TrialUsers: Use only as a legacy entity-model reference for districts, schools, classes, teachers, students, and enrollment; do not migrate credentials or personal records."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/data/T_263671987.jsonl.gz","a64b3914a40747272c55417b45a09d8c549418a33efc56ca3f2749ee1a34487e","106951","2026-07-23T20:04:09.840Z","gz","readable_jsonl_table_data","high","assessment_content","dbo.PreAndPostTestsQuestions","545","a38c114e8b5c24d7255164531174055f4f25bcb32edbb8ef305d7de85ddf5c42","listed_in_existing_sha256_evidence","dbo.PreAndPostTestsQuestions: Recover assessment definitions, bilingual question content, recommendation rules, and diagnostic mappings after editorial review."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/data/T_269244014.jsonl.gz","58a18afd95e4673e3b354af303946b3ab546fed3217c496772d9db1495904adb","21187","2026-07-23T20:04:10.010Z","gz","readable_jsonl_table_data","high","content_metadata","dbo.ssm_XStandardsL","5581","8bbdcc0969e84737b7a3bc5568df2b2662dd001175e1a69768835fdec0bfb03b","listed_in_existing_sha256_evidence","dbo.ssm_XStandardsL: Recover course structure, lesson/page order, bilingual taxonomy, learning objectives, standards, and legacy asset references."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/data/T_333244242.jsonl.gz","f645cb81093fddfb979540a61d08fe26af68fde1e1a25700b90a5279b9e7afc8","18088","2026-07-23T20:04:10.190Z","gz","readable_jsonl_table_data","high","content_metadata","dbo.ssm_XStandardsQ","5292","a3e81786abbc59bf72b9c38483186a532d98d88a31d7b7cacf498aced7e8f4c1","listed_in_existing_sha256_evidence","dbo.ssm_XStandardsQ: Recover course structure, lesson/page order, bilingual taxonomy, learning objectives, standards, and legacy asset references."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/data/T_384720423.jsonl.gz","5117ccb7eb6da3b7a69564caa2a8254a00f6fddb9ee53e3b7898620957bdb681","37809","2026-07-23T20:04:10.350Z","gz","readable_jsonl_table_data","schema_only","direct_identifiers_or_credentials","dbo.Districts","420","764affc92373b8cb1eb811a5e345bc856cada1229a22ba790c1d1a8aad5face5","listed_in_existing_sha256_evidence","dbo.Districts: Use only as a legacy entity-model reference for districts, schools, classes, teachers, students, and enrollment; do not migrate credentials or personal records."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/data/T_397244470.jsonl.gz","1026a433995259401092dd31f9ba59a52c68927a3605e00ce3d50a2d047dceb5","301","2026-07-23T20:04:10.530Z","gz","readable_jsonl_table_data","high","content_metadata","dbo.ssm_Grades","7","4bd44e5bd46cc0006b33ddeca80b05623fa079b8e3fb1f0178946314b85511f2","listed_in_existing_sha256_evidence","dbo.ssm_Grades: Recover course structure, lesson/page order, bilingual taxonomy, learning objectives, standards, and legacy asset references."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/data/T_425768574.jsonl.gz","1649ccc1423740356bda6922d180e8737fdd5fe990b415dbae09006cd2aa5678","26999","2026-07-23T20:04:10.700Z","gz","readable_jsonl_table_data","reference_only","mixed_legacy_or_personal_data","dbo.Student$","979","fd3f969a49ec011379a710f60eb8a76ab24af7ccbcee348382e19402699e5f45","listed_in_existing_sha256_evidence","dbo.Student$: Treat as duplicate, staging, or import-era data until reconciled with authoritative content tables; exclude from direct migration."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/data/T_43147199.jsonl.gz","032016dea88870a63ba1916d2130ea4fdbd559cc6a63f63b58f5fd90476fe06d","23080","2026-07-23T20:04:05.600Z","gz","readable_jsonl_table_data","schema_only","direct_identifiers_or_credentials","dbo.DemoUsers","285","544f4d72fb7abe5cbf3c5eec6c18f05c5ff69c22d8cc584bc3d496959161a3e4","listed_in_existing_sha256_evidence","dbo.DemoUsers: Use only as a legacy entity-model reference for districts, schools, classes, teachers, students, and enrollment; do not migrate credentials or personal records."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/data/T_441768631.jsonl.gz","749bd519fb6d1476b2b69828a8fbda7524f54450f2988e7e70a0416e18ea3a7f","15987","2026-07-23T20:04:10.870Z","gz","readable_jsonl_table_data","reference_only","mixed_legacy_or_personal_data","dbo.Student_Form$","595","013a1f2351a8194bc3ec8e701fd59565596d224db947e46bfe58dc029b5eca74","listed_in_existing_sha256_evidence","dbo.Student_Form$: Treat as duplicate, staging, or import-era data until reconciled with authoritative content tables; exclude from direct migration."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/data/T_445244641.jsonl.gz","2801e1a62fbe13d9c88d02a073d64fbedf0575f73303f388c838da91df0de66f","10665","2026-07-23T20:04:11.040Z","gz","readable_jsonl_table_data","high","content_metadata","dbo.ssm_XGradesL","3385","f45243c2440d90f4773a5a219d380f62fa3ebf74514683c3063e54ccf353e25f","listed_in_existing_sha256_evidence","dbo.ssm_XGradesL: Recover course structure, lesson/page order, bilingual taxonomy, learning objectives, standards, and legacy asset references."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/data/T_448720651.jsonl.gz","1f25873311189f2ee23b49f00ac021c0d02eb124625c378dc5cd139b0414a08c","196437","2026-07-23T20:04:11.240Z","gz","readable_jsonl_table_data","schema_only","direct_identifiers_or_credentials","dbo.Schools","2139","5d166715b76a1572fec446030ac58df7c68e0eb6d77da1f929453d9fdb65d965","listed_in_existing_sha256_evidence","dbo.Schools: Use only as a legacy entity-model reference for districts, schools, classes, teachers, students, and enrollment; do not migrate credentials or personal records."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/data/T_457768688.jsonl.gz","98abeefbb9b1eb7167fcf6216b95ccecef864556e7520e30acdf8172fefdfbf8","13611","2026-07-23T20:04:11.430Z","gz","readable_jsonl_table_data","reference_only","mixed_legacy_or_personal_data","dbo.instu$","546","ca1640ec66162f7f1d2057a4bb357406f1f95d0bab06e0e41dff6d1b685809e8","listed_in_existing_sha256_evidence","dbo.instu$: Treat as duplicate, staging, or import-era data until reconciled with authoritative content tables; exclude from direct migration."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/data/T_487672785.jsonl.gz","51c017343235de7e70266b849e1bf9172303e70e506bd92a4ceaa6ef9ca1e075","1037","2026-07-23T20:04:11.600Z","gz","readable_jsonl_table_data","high","assessment_content","dbo.CustomPreAndPostTestsQuestions","19","658445c269b3151a794c2253bcf1582d8fe2f56d9187d38bab94a6508593f474","listed_in_existing_sha256_evidence","dbo.CustomPreAndPostTestsQuestions: Recover assessment definitions, bilingual question content, recommendation rules, and diagnostic mappings after editorial review."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/data/T_489768802.jsonl.gz","01e25ce2b57c287ce7db4035098370b128e89cf2ae6b94a6e21561daf222fcc5","38235","2026-07-23T20:04:11.770Z","gz","readable_jsonl_table_data","reference_only","mixed_legacy_or_personal_data","dbo.sin","1105","6584f08ab8d80dbf2fc1da4a1d7c22f137c4ab1d16cc78bd2eb6d6bad70f30a7","listed_in_existing_sha256_evidence","dbo.sin: Treat as duplicate, staging, or import-era data until reconciled with authoritative content tables; exclude from direct migration."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/data/T_505768859.jsonl.gz","41e37fbb73617937a48d25b1873c42e8f93f722ca22e51c61c5b95596f83fdbe","230270","2026-07-23T20:04:11.980Z","gz","readable_jsonl_table_data","reference_only","mixed_legacy_or_personal_data","dbo.stin","9884","c01e5f1122adfe576eff94d344fc971bcac48f68418cdf9f623ec7078fb6db0b","listed_in_existing_sha256_evidence","dbo.stin: Treat as duplicate, staging, or import-era data until reconciled with authoritative content tables; exclude from direct migration."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/data/T_509244869.jsonl.gz","e8c7f38e87698a4ac7c355565fcd4fc3d2036b893fee6989dda934b8f911e851","9808","2026-07-23T20:04:12.170Z","gz","readable_jsonl_table_data","high","content_metadata","dbo.ssm_XGradesQ","3282","9b0fe767ab0412fdb613cbb96e4dd3ddbb110e4aabe336aad15ce93324fc72d9","listed_in_existing_sha256_evidence","dbo.ssm_XGradesQ: Recover course structure, lesson/page order, bilingual taxonomy, learning objectives, standards, and legacy asset references."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/data/T_521768916.jsonl.gz","e825eefe280b093e302d7d899e07ec5560b58bea99b185e7e64a7c804a094164","3225","2026-07-23T20:04:12.340Z","gz","readable_jsonl_table_data","reference_only","mixed_legacy_or_personal_data","dbo.tin","108","f3f3495ef64c037eefbc573eaecd72b5b4a5e48f7e1313ae04535927cc4bca9b","listed_in_existing_sha256_evidence","dbo.tin: Treat as duplicate, staging, or import-era data until reconciled with authoritative content tables; exclude from direct migration."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/data/T_523148909.jsonl.gz","e77df27cf5929d816d41509e9532aee872848aa87f5912991ef4986f796f2b76","254901799","2026-07-23T20:04:49.740Z","gz","readable_jsonl_table_data","restricted_high","student_activity_or_outcome_data","dbo.TimeInTask","8027300","34fac73ac736a967e2fba8c9dbf2a54553531eb9d6decdc1bbbbbeded92a6e9b","listed_in_existing_sha256_evidence","dbo.TimeInTask: Use only for de-identified aggregate analysis and to design the HELP Math 2.0 event, mastery, progress, and reporting models."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/data/T_569769087.jsonl.gz","a0f316a4aa5d58ccedbe345c49858867ddeffd97aa3c0b9ea5e5c965b6435f53","73620","2026-07-23T20:05:06.570Z","gz","readable_jsonl_table_data","restricted_medium","student_teacher_or_school_links","dbo.CourseActivationsSchools","14161","351bf5a8c68efeb47a5d11fb6e155ba9cd356725d76c2fc74d4ecd330c2e8cab","listed_in_existing_sha256_evidence","dbo.CourseActivationsSchools: Use the schema and aggregate relationships to design assignment, activation, and roster workflows; do not import raw historical links by default."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/data/T_573245097.jsonl.gz","ad66645600803938d938cf5298cbd4015d4e932ca5152eb87b339ff8a49712f4","38261","2026-07-23T20:05:06.760Z","gz","readable_jsonl_table_data","high","content_metadata","dbo.ssm_DetailedSkills","782","22a0e147a901c54810b634300ee1607085b67c219523205596d49bb532018279","listed_in_existing_sha256_evidence","dbo.ssm_DetailedSkills: Recover course structure, lesson/page order, bilingual taxonomy, learning objectives, standards, and legacy asset references."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/data/T_608721221.jsonl.gz","c3faf0fd694d81a0988ce2f48633a847d00063458c126879ed0303b5f7a2776d","1039","2026-07-23T20:05:06.930Z","gz","readable_jsonl_table_data","schema_only","direct_identifiers_or_credentials","dbo.PJAdmin_Assignments","153","5654227d0d02db7f0bc1fa0fa8b8abf88bf1aeded922c91fd463f3f8b6f57c20","listed_in_existing_sha256_evidence","dbo.PJAdmin_Assignments: Use only as a legacy entity-model reference for districts, schools, classes, teachers, students, and enrollment; do not migrate credentials or personal records."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/data/T_61243273.jsonl.gz","02467e5f45de561e4c6b3663377260d2e8c8e5a36b35b96a85a0b0773334db19","56558","2026-07-23T20:04:05.780Z","gz","readable_jsonl_table_data","high","content_metadata","dbo.ssm_LessonsPages","2983","5969c22960cfe82c58053f2a95b5b18aaf9a54eeda1d5a84099f07f9c4839eef","listed_in_existing_sha256_evidence","dbo.ssm_LessonsPages: Recover course structure, lesson/page order, bilingual taxonomy, learning objectives, standards, and legacy asset references."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/data/T_621245268.jsonl.gz","b21ff1a4b0b1b1438d56f0d01eabdd22621cbc019cd8916f37f8b264b777edea","15463","2026-07-23T20:05:07.110Z","gz","readable_jsonl_table_data","high","content_metadata","dbo.ssm_XDetailedSkillsL","3580","595b361be14cd8eb119b881fcccd8e87769e17fa8133b22ce2028acee2b85d10","listed_in_existing_sha256_evidence","dbo.ssm_XDetailedSkillsL: Recover course structure, lesson/page order, bilingual taxonomy, learning objectives, standards, and legacy asset references."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/data/T_649769372.jsonl.gz","68288f6432aee2a04f34a7e6860f93438dc8ce15eb2f67a8f467eb34cc214314","38","2026-07-23T20:05:07.270Z","gz","readable_jsonl_table_data","reference_only","review_columns_before_use","dbo.SchoolDataExtra","0","f7f877ec86da1448b10e292e660e8ba066bc572d31ad4f445a0d4647a72964bc","listed_in_existing_sha256_evidence","dbo.SchoolDataExtra: Retain for provenance and inspect only when a concrete HELP Math 2.0 requirement depends on it."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/data/T_66099276.jsonl.gz","52fa3d6f1c2d5de84d691279fb9c28433313839beaef09352850564d82504131","280","2026-07-23T20:04:05.950Z","gz","readable_jsonl_table_data","schema_only","direct_identifiers_or_credentials","dbo.PJAdmins","4","34d1287a88b80269ff41e190f441de3e702c899dd06f8ffc8b5c4e0e47a7fea9","listed_in_existing_sha256_evidence","dbo.PJAdmins: Use only as a legacy entity-model reference for districts, schools, classes, teachers, students, and enrollment; do not migrate credentials or personal records."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/data/T_672721449.jsonl.gz","dd645170834ab249540f903685794c78b684acb69abeb3a79df20744b33e50eb","13885","2026-07-23T20:05:07.450Z","gz","readable_jsonl_table_data","restricted_medium","student_teacher_or_school_links","dbo.CourseActivations","2339","274f67ab3c35dd853923bc6299a43415616fe93f4e8337a28526de63d0c83e44","listed_in_existing_sha256_evidence","dbo.CourseActivations: Use the schema and aggregate relationships to design assignment, activation, and roster workflows; do not import raw historical links by default."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/data/T_68195293.jsonl.gz","24d74f3a7cf1847da8bd9c9a8b10a563c078d5387d4dd42c148de82694648849","117","2026-07-23T20:04:06.120Z","gz","readable_jsonl_table_data","high","content_metadata","dbo.Languages","2","88f27a159e99c8c975a4e47fa96cc9bb7e8abfb7b60b28136d4159fb00a66c4f","listed_in_existing_sha256_evidence","dbo.Languages: Recover course structure, lesson/page order, bilingual taxonomy, learning objectives, standards, and legacy asset references."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/data/T_685245496.jsonl.gz","e6666670383cadd5f19ae07766e39376bde91fe9be68a0edb41d3ad685748d8f","12172","2026-07-23T20:05:07.610Z","gz","readable_jsonl_table_data","high","content_metadata","dbo.ssm_XDetailedSkillsQ","3177","a3b98722572ae23000c1c13c69187fd952f3fca6b668f93f638e61af0d6a6a60","listed_in_existing_sha256_evidence","dbo.ssm_XDetailedSkillsQ: Recover course structure, lesson/page order, bilingual taxonomy, learning objectives, standards, and legacy asset references."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/data/T_749245724.jsonl.gz","0b6bd47d42e1fb20c9188cef9f4f37eda778298dd4710ec30fbda7e58d9e9038","15497","2026-07-23T20:05:07.790Z","gz","readable_jsonl_table_data","high","content_metadata","dbo.ssm_ManipulativePractices","300","807d8f53c1a08f8463cd39fa7d4f239455cf22ed8261140d290a2effbfb607bb","listed_in_existing_sha256_evidence","dbo.ssm_ManipulativePractices: Recover course structure, lesson/page order, bilingual taxonomy, learning objectives, standards, and legacy asset references."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/data/T_784721848.jsonl.gz","0cf0c4c6ac6414d46e7505e81bee61f82fecee98cf7f1c7870978e3a71e3309b","424","2026-07-23T20:05:07.960Z","gz","readable_jsonl_table_data","high","content_metadata","dbo.Courses","10","9a70fcfa60a099dbf525520e5d31ac06c31abb8b882a0e69a9261a49f14f09a9","listed_in_existing_sha256_evidence","dbo.Courses: Recover course structure, lesson/page order, bilingual taxonomy, learning objectives, standards, and legacy asset references."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/data/T_797245895.jsonl.gz","51e245e8f22ed3b193b5145d3173b4440c0a8d82ff169156f114020367a86bb3","5673","2026-07-23T20:05:08.120Z","gz","readable_jsonl_table_data","high","content_metadata","dbo.ssm_XManipulativePracticesL","1307","662559f54282ed5576c328da80303baa0b4c42df2865f2208662ca58bb434a78","listed_in_existing_sha256_evidence","dbo.ssm_XManipulativePracticesL: Recover course structure, lesson/page order, bilingual taxonomy, learning objectives, standards, and legacy asset references."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/data/T_848722076.jsonl.gz","3d139dd51c2ec07c8b829fcdcd3e1346dfc875a3015239c1dc489696d206c28c","7101","2026-07-23T20:05:08.290Z","gz","readable_jsonl_table_data","restricted_medium","student_teacher_or_school_links","dbo.DemoUser_Assignments","1067","f87ce559059fcdfd6d38acc880c47162e4190bbf8e257f14190c8af02953e202","listed_in_existing_sha256_evidence","dbo.DemoUser_Assignments: Use the schema and aggregate relationships to design assignment, activation, and roster workflows; do not import raw historical links by default."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/data/T_861246123.jsonl.gz","e79e1d3e007c152d35ffc810b87d7f72f0f01d1ce8c99da54df9581908285606","4415","2026-07-23T20:05:08.460Z","gz","readable_jsonl_table_data","high","content_metadata","dbo.ssm_XManipulativePracticesQ","1096","dc2fce9df1339008596e331d2ebcf99c5538de4c349681c68cd00cda9a289ba2","listed_in_existing_sha256_evidence","dbo.ssm_XManipulativePracticesQ: Recover course structure, lesson/page order, bilingual taxonomy, learning objectives, standards, and legacy asset references."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/data/T_880722190.jsonl.gz","3ba29243a68feb43b90868da4d9c9a94ccd2e008b7c1ca244a8e69141fe080f6","183","2026-07-23T20:05:08.630Z","gz","readable_jsonl_table_data","restricted_medium","student_teacher_or_school_links","dbo.DemoUser_Bookmarks","9","f5f61b96f8e5b6d1efca9c21326a1978a6b28bdb48464a53672a850559313299","listed_in_existing_sha256_evidence","dbo.DemoUser_Bookmarks: Use the schema and aggregate relationships to design assignment, activation, and roster workflows; do not import raw historical links by default."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/data/T_896722247.jsonl.gz","04daa0ea3e3c130d25a072943e4ccb9dae3130b31bc6dffb0dab289ec3538229","6006","2026-07-23T20:05:08.800Z","gz","readable_jsonl_table_data","high","content_metadata","dbo.LearningObjectives","411","a08b49cfa4437517de49dd8b3c1b73cd84b46f1615d6be22b028b2b3d997519a","listed_in_existing_sha256_evidence","dbo.LearningObjectives: Recover course structure, lesson/page order, bilingual taxonomy, learning objectives, standards, and legacy asset references."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/data/T_912722304.jsonl.gz","84bcb9ec962addd0608a7c786ca53df84ff0d9577cd661c9d392a648d0132404","127644","2026-07-23T20:05:08.980Z","gz","readable_jsonl_table_data","high","content_metadata","dbo.Lessons","3727","25614ba0440fa4ff0c9959deba5f8f8e2eabe2742ed23bc732db711f41359578","listed_in_existing_sha256_evidence","dbo.Lessons: Recover course structure, lesson/page order, bilingual taxonomy, learning objectives, standards, and legacy asset references."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/data/T_925246351.jsonl.gz","312bd02d39aac6cd84ac2601ceec33c1d686714b9389e668f2c8c355f68ca2c6","3735","2026-07-23T20:05:09.160Z","gz","readable_jsonl_table_data","high","content_metadata","dbo.ssm_Interactives","97","7de5f688d0540777d0afcf64d3dfb8e7cf3407bf818c4e30b2e73a33d579e36a","listed_in_existing_sha256_evidence","dbo.ssm_Interactives: Recover course structure, lesson/page order, bilingual taxonomy, learning objectives, standards, and legacy asset references."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/data/T_955150448.jsonl.gz","35507e9cff62f74b1d97b4b34ead10d51d844d280e525d9ea6ddd2fec3c50e2d","2448035","2026-07-23T20:05:09.690Z","gz","readable_jsonl_table_data","restricted_high","student_activity_or_outcome_data","dbo.Completed_Tests","114687","a5853f8bb39cc52e9c4366d84b4072da5336b423146b2a36e16def5c9466b76f","listed_in_existing_sha256_evidence","dbo.Completed_Tests: Use only for de-identified aggregate analysis and to design the HELP Math 2.0 event, mastery, progress, and reporting models."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/data/T_967674495.jsonl.gz","e39f777d1cea49c5d2ad94c5e42213e325894991f950c2510596e84242940760","198421","2026-07-23T20:05:10.100Z","gz","readable_jsonl_table_data","high","assessment_content","dbo.DCCRecommendations","34435","908d053dc1e3a48fdc8bef3c825d1379629b8495ce4cd16e7819d06d8b837b5b","listed_in_existing_sha256_evidence","dbo.DCCRecommendations: Recover assessment definitions, bilingual question content, recommendation rules, and diagnostic mappings after editorial review."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/data/T_973246522.jsonl.gz","356aa85e40c464c9ceaef85871812cc7e52fed42d75f9fc94e54fb3d4322304d","7739","2026-07-23T20:05:10.290Z","gz","readable_jsonl_table_data","high","content_metadata","dbo.ssm_XInteractivesL","1979","ce4d6493f0a22390ee9078d69cc3ba866785f4fa837543375c5cd9f5a1ecfdcc","listed_in_existing_sha256_evidence","dbo.ssm_XInteractivesL: Recover course structure, lesson/page order, bilingual taxonomy, learning objectives, standards, and legacy asset references."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/data/T_983674552.jsonl.gz","87ea8ca1ead3875afe78c737460e639c54c0593e685e0f0aefb1a59a99de32b5","859924","2026-07-23T20:05:11.250Z","gz","readable_jsonl_table_data","high","assessment_content","dbo.DCCRecPrescriptions","73342","66cb6ff1235321669a8ff83ed07421195fc98b4b70e7cc64a210eee273d1e3a4","listed_in_existing_sha256_evidence","dbo.DCCRecPrescriptions: Recover assessment definitions, bilingual question content, recommendation rules, and diagnostic mappings after editorial review."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/data/T_999674609.jsonl.gz","80a993338107bdb1b30c23e53fefb757896b081c54928b55f04105f79f0f3bf1","643596","2026-07-23T20:05:12.330Z","gz","readable_jsonl_table_data","high","assessment_content","dbo.DCCRecStandards","46612","c55a6a0cb1dab6f06d057a081d31ab984ea654a253ebb0540a9801e4887bd3de","listed_in_existing_sha256_evidence","dbo.DCCRecStandards: Recover assessment definitions, bilingual question content, recommendation rules, and diagnostic mappings after editorial review."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/done/T_1028198713.ok","4c72bb4c779c7a20d5c179a1184f231ca7d6ac57c9edf2728e23571589d13f07","0","2026-07-23T20:05:12.740Z","ok","jsonl_export_support","low","none","dbo.Notepad","10","","not_listed_in_existing_sha256_evidence","Supports readable JSONL export verification; marker and empty error files are operational evidence."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/done/T_1037246750.ok","69684f6907f921b5e9445caf20fdac624b3e286155cbdb6d3ad50219139c5b72","0","2026-07-23T20:05:12.910Z","ok","jsonl_export_support","low","none","dbo.ssm_XInteractivesQ","314","","not_listed_in_existing_sha256_evidence","Supports readable JSONL export verification; marker and empty error files are operational evidence."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/done/T_1040722760.ok","4e13790162326b3bee608c21726ee253563c265f8a8f4adc2f2679e198e10aff","0","2026-07-23T20:05:13.100Z","ok","jsonl_export_support","low","none","dbo.MetaData","3721","","not_listed_in_existing_sha256_evidence","Supports readable JSONL export verification; marker and empty error files are operational evidence."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/done/T_1101246978.ok","def9729fe604df3be31f20a034623116f26d0c9181cf0665b90176b895454308","0","2026-07-23T20:05:13.270Z","ok","jsonl_export_support","low","none","dbo.ssm_Tools","6","","not_listed_in_existing_sha256_evidence","Supports readable JSONL export verification; marker and empty error files are operational evidence."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/done/T_1104722988.ok","dd13cdb0fa5b47a233b2fbe97f1f130155c740b1eb454c17506f21d3f063ad6d","0","2026-07-23T20:05:17.110Z","ok","jsonl_export_support","low","none","dbo.Student_Lesson_Assignments","1668035","","not_listed_in_existing_sha256_evidence","Supports readable JSONL export verification; marker and empty error files are operational evidence."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/done/T_1131151075.ok","99521181533a1a4a380d00c5a2d2a29f3fcb1aabba0dc5f9b5d1f9dd4d96f164","0","2026-07-23T20:05:17.280Z","ok","jsonl_export_support","low","none","dbo.PrePostDistricts","364","","not_listed_in_existing_sha256_evidence","Supports readable JSONL export verification; marker and empty error files are operational evidence."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/done/T_1136723102.ok","d28f99a310aa8943abba3adcbff0cf6db8a6ee899146c5644725b8ab73ff451c","0","2026-07-23T20:05:17.650Z","ok","jsonl_export_support","low","none","dbo.Student_Lesson_Assignments_Attributes","91555","","not_listed_in_existing_sha256_evidence","Supports readable JSONL export verification; marker and empty error files are operational evidence."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/done/T_1140199112.ok","2baef251d02620216f1e852fca5d9cea1aa4ba5a4765261808308a5e76ce646f","0","2026-07-23T20:05:17.900Z","ok","jsonl_export_support","low","none","dbo.Class_Lesson_Assignments","33805","","not_listed_in_existing_sha256_evidence","Supports readable JSONL export verification; marker and empty error files are operational evidence."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/done/T_1149247149.ok","85bafee630a9b51a7bb0afe66c2052978156a230bc56329780b5769a69129f62","0","2026-07-23T20:05:18.080Z","ok","jsonl_export_support","low","none","dbo.ssm_XToolsL","116","","not_listed_in_existing_sha256_evidence","Supports readable JSONL export verification; marker and empty error files are operational evidence."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/done/T_1172199226.ok","5d11bc8a8327dfeb27f34aff2f868b917b882eaae8d834575a3e516d4eee368b","0","2026-07-23T20:05:19.950Z","ok","jsonl_export_support","low","none","dbo.Bookmarks","338438","","not_listed_in_existing_sha256_evidence","Supports readable JSONL export verification; marker and empty error files are operational evidence."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/done/T_1191675293.ok","e275f770e57a7a60c0ef23c25f2971e9e3f227e5cbff29d8bea6c0211eb36252","0","2026-07-23T20:11:09.350Z","ok","jsonl_export_support","low","none","dbo.PreTestsQuestionsTemp","5211251","","not_listed_in_existing_sha256_evidence","Supports readable JSONL export verification; marker and empty error files are operational evidence."
"extracted_NewHelpProgram_20210203/04_data_jsonl_gzip/done/T_1204199340.ok","7eebeb5ab05fb520babd585c9425c04627096612cb8ac4d475dbb6eee738d38d","0","2026-07-23T20:11:09.540Z","ok","jsonl_export_support","low","none","dbo.Class_Lesson_Assignments_Attributes","12987","","not_listed_in_existing_sha256_evidence","Supports readable JSONL export verification; marker and empty error files are operational evidence."
