asset_id,swf_character_id,library_symbol,type,source_file,source_frame,exported_file,sha256,format,dimensions_or_bounds,font_glyphs,transformation,confidence,license_or_provenance,notes
swf-definition-00011,1,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,d6d87c55e699568a33ed343a3e0b9db3430abb176c8922315f97d4a450e21497,DefineShape,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=11; payloadBytes=2292; rawTagPayloadSha256=d6d87c55e699568a33ed343a3e0b9db3430abb176c8922315f97d4a450e21497; exactTagIdentitySha256=01e890b4852035b7fd30f9e2148a15a6104b9eaa1883f9e37d427c00b9747149; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00356,121,,sprite,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,e9c4a04438c97ffc874170b0ba120b804fa1eab4d03b43da51edf63ffe2202ab,DefineSprite,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=356; payloadBytes=27; rawTagPayloadSha256=e9c4a04438c97ffc874170b0ba120b804fa1eab4d03b43da51edf63ffe2202ab; exactTagIdentitySha256=72b53a466be6b7ed887affc84cc1d7af4fa82dc3c006fa8856188491980c4a9b; declaredFrameCount=1; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00361,122,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,0a5634e9e568399608a4d468cb0ee5a5330c2c54638080a9563d354c0263b590,DefineShape,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=361; payloadBytes=35; rawTagPayloadSha256=0a5634e9e568399608a4d468cb0ee5a5330c2c54638080a9563d354c0263b590; exactTagIdentitySha256=73de01d13939c75b642c0d00606e5a2d02021369ded374f024d70927a5300504; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00362,123,,sprite,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,f73ff111c49ba609d48c5d9af8539c904e60686f99fc9dc00df7926bdb9d29c3,DefineSprite,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=362; payloadBytes=27; rawTagPayloadSha256=f73ff111c49ba609d48c5d9af8539c904e60686f99fc9dc00df7926bdb9d29c3; exactTagIdentitySha256=131d32d3b25407fed4d810a5f84abd1ce36ebd55ef0782532a048d9b339a357d; declaredFrameCount=1; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00367,124,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,d7b536323bec30657d96a13594ce42803bbd7c3d909a261c549269c662ad1d4b,DefineShape,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=367; payloadBytes=35; rawTagPayloadSha256=d7b536323bec30657d96a13594ce42803bbd7c3d909a261c549269c662ad1d4b; exactTagIdentitySha256=c43af9fe6eb7ce99360d0629be16621891c8d176bf2a511b2fc796666b8b31a7; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00368,125,,sprite,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,52aaa64ecdbe1640df53c5cc18775ef07f288483d473418a130860caf3a29a27,DefineSprite,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=368; payloadBytes=27; rawTagPayloadSha256=52aaa64ecdbe1640df53c5cc18775ef07f288483d473418a130860caf3a29a27; exactTagIdentitySha256=313960d21b133c35e0e4f8e2cda1c16a2ee22c0bc1c18557e2ff627ea6a30cab; declaredFrameCount=1; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00373,126,,text,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,fc9b352f6690f37e07ef815e276d57534dc867bb15c33e0f50b7a01b27ffeb1c,DefineText,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=373; payloadBytes=26; rawTagPayloadSha256=fc9b352f6690f37e07ef815e276d57534dc867bb15c33e0f50b7a01b27ffeb1c; exactTagIdentitySha256=1e04da6445426e98c27d8dc985c0d81e46959a97036fa8a5aa34ce0f53ff316a; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00374,127,,sprite,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,d108e69574326aff918884464faf0c99c1df3be3e75cc3043c4473e958386f97,DefineSprite,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=374; payloadBytes=123; rawTagPayloadSha256=d108e69574326aff918884464faf0c99c1df3be3e75cc3043c4473e958386f97; exactTagIdentitySha256=a26efce478bb8e4fd8ddcf20758b6afb54f6d791d447b42befc6fc0c3114194e; declaredFrameCount=10; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00390,128,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,21460bcd96c1c27f3a07273f42b4d6c9276027ef5fbec0d989565afdf34e6861,DefineShape,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=390; payloadBytes=81; rawTagPayloadSha256=21460bcd96c1c27f3a07273f42b4d6c9276027ef5fbec0d989565afdf34e6861; exactTagIdentitySha256=b4f8f2ccf2f68fff154737a055273446a77f974765299beae1a2430097d8915a; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00391,129,Bertram LET,font,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,ae965dd8565bce9574071de44c786f08bc1a1c03238c1715c173b74bf8d2c49b,DefineFont2,,7,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=391; payloadBytes=969; rawTagPayloadSha256=ae965dd8565bce9574071de44c786f08bc1a1c03238c1715c173b74bf8d2c49b; exactTagIdentitySha256=3abda423064c3ccda2effcdbf951efb7c17d53799b32e85ab2469009f9162f0a; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00392,130,,text,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,da2986883e8b1aed3c3d610b91c047eeeaa9fa5bab2cbfee8acd9c6d37daeb86,DefineText,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=392; payloadBytes=43; rawTagPayloadSha256=da2986883e8b1aed3c3d610b91c047eeeaa9fa5bab2cbfee8acd9c6d37daeb86; exactTagIdentitySha256=2aa3501440dfef64d59628d7f26cd282df1b7be471e62d43de1206deb2bccdda; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00393,131,,sprite,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,6312657881dee1d8c9241594fe5bb532db60db0ddb23f88118e613643d6e1e2f,DefineSprite,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=393; payloadBytes=10290; rawTagPayloadSha256=6312657881dee1d8c9241594fe5bb532db60db0ddb23f88118e613643d6e1e2f; exactTagIdentitySha256=5f5fa839c976f2ad9e67bec8c17d10d9d8e8a4c473d8f147b23114e98b1854ac; declaredFrameCount=25; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00449,132,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,41723197adc15faf9cec55bf3d8eddbc0f5781a1e25d77cc780fd342aa470ddb,DefineShape2,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=449; payloadBytes=55; rawTagPayloadSha256=41723197adc15faf9cec55bf3d8eddbc0f5781a1e25d77cc780fd342aa470ddb; exactTagIdentitySha256=5c403f7d80bc8d9c2fcebbb5cc0354a0db4e708ff9de313c6407198a06dfb17d; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00450,133,,text,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,509b91c421a79627a1117c28a0cabf084fc9ff043bf143ba77369aca03150848,DefineText,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=450; payloadBytes=37; rawTagPayloadSha256=509b91c421a79627a1117c28a0cabf084fc9ff043bf143ba77369aca03150848; exactTagIdentitySha256=356ef5138dcae508fd51e5f28e230a0acb4f8a4e6cb6f43a775e83f236c98e02; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00451,134,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,f75498e50b59eea953e6541a85e82e9775d77e6b80b9553ec9c0976fa054fdcd,DefineShape,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=451; payloadBytes=64; rawTagPayloadSha256=f75498e50b59eea953e6541a85e82e9775d77e6b80b9553ec9c0976fa054fdcd; exactTagIdentitySha256=632ba334912e3634782411c3dcf0220553853d8381bd9945582cdac3537c7669; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00452,135,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,4b4e47d61fb0aef70acc20998b65ce7a18981cc7bb9a679e356e3019e03c77ed,DefineShape2,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=452; payloadBytes=286; rawTagPayloadSha256=4b4e47d61fb0aef70acc20998b65ce7a18981cc7bb9a679e356e3019e03c77ed; exactTagIdentitySha256=f1b5ce78a7d09c70b97189bfe496a6345619051ac986aff7479c5f2950b1f811; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00453,136,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,ab88745661747bf45ef23aa271f705869ecc4e5298c0423f7cad40f6bcd34f34,DefineShape2,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=453; payloadBytes=292; rawTagPayloadSha256=ab88745661747bf45ef23aa271f705869ecc4e5298c0423f7cad40f6bcd34f34; exactTagIdentitySha256=20cadabf39ab93e2e25e45bc53804a1fed48c3498fcf0ea2ef9876723a2465d4; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00454,137,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,6ed37fad2a151d8466d63dd377b3afed8bb64459087ed63f25d23b667ba660d4,DefineShape2,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=454; payloadBytes=339; rawTagPayloadSha256=6ed37fad2a151d8466d63dd377b3afed8bb64459087ed63f25d23b667ba660d4; exactTagIdentitySha256=ee4ee84bcb4f71f00fbca29b40f6eac0250baaaa5d0c60dacdf4dc4134a6f23b; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00455,138,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,3c64a801c9667f8725ffecccfad5c3a4722347292539839036736ebc579700dd,DefineShape,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=455; payloadBytes=34; rawTagPayloadSha256=3c64a801c9667f8725ffecccfad5c3a4722347292539839036736ebc579700dd; exactTagIdentitySha256=809fe615ec56eaad33663d94634e1d208b27c5a991512ef3df1a58a4e9f8308b; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00456,139,,sprite,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,96c44e2f93a5cf8c995f99cd9621cbd9a78b790a9195a056b07c6e7c7e7e30c0,DefineSprite,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=456; payloadBytes=2040; rawTagPayloadSha256=96c44e2f93a5cf8c995f99cd9621cbd9a78b790a9195a056b07c6e7c7e7e30c0; exactTagIdentitySha256=7a69bd23e3728a5f9e99d21b84ac5b77be2bf783b8565c3a92c8336dddba371e; declaredFrameCount=5; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00471,140,,button,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,5e36c5873e33465e7d51e46e6bcea5bef5033f5db0432c914defc6be1293451d,DefineButton2,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=471; payloadBytes=946; rawTagPayloadSha256=5e36c5873e33465e7d51e46e6bcea5bef5033f5db0432c914defc6be1293451d; exactTagIdentitySha256=bc354f27d774b6f6d9edae10337ee3f23590a2c9f4ac8e696dd0f483134b355d; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00472,141,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,2ce15478078a2c315ed90f0434e294a8df7c1d557dec594a3d0ec9e6ae0ba5d8,DefineShape,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=472; payloadBytes=69; rawTagPayloadSha256=2ce15478078a2c315ed90f0434e294a8df7c1d557dec594a3d0ec9e6ae0ba5d8; exactTagIdentitySha256=60419c0439acd94277eec04c41b1bde90065ac691bc49779c74db68fce43c8e4; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00473,142,,text,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,ccd903d44faf81d04381191c0a9a7b3e7b4b2fc11815e20362d3f9a6df48d032,DefineText,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=473; payloadBytes=156; rawTagPayloadSha256=ccd903d44faf81d04381191c0a9a7b3e7b4b2fc11815e20362d3f9a6df48d032; exactTagIdentitySha256=c3665215542d7f7a427babb293fad2ded4416813527aa2f3df30c72641333df2; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00474,143,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,684c33242c92b4d880fd3c96cbf845c34af6142e934deb1b4030e0a38e8d3485,DefineShape2,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=474; payloadBytes=56; rawTagPayloadSha256=684c33242c92b4d880fd3c96cbf845c34af6142e934deb1b4030e0a38e8d3485; exactTagIdentitySha256=81445ae2b2656d3c19316d2b9b9293254b7b1d078991934cc500f38ebd94145f; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00475,144,,sprite,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,f59038a7c9712b979adf4f90928059b2231e4a573225c6d34ee6af21050bafd3,DefineSprite,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=475; payloadBytes=16; rawTagPayloadSha256=f59038a7c9712b979adf4f90928059b2231e4a573225c6d34ee6af21050bafd3; exactTagIdentitySha256=401ba136ed5afd2c66dfd9b8bbfaa32a9f301cf414cd79e914c17282ae2b4fef; declaredFrameCount=1; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00479,145,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,7711a7803b06af54db28bd25697f2cbd90f740b804f3dd067a945a7662cb98b3,DefineShape,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=479; payloadBytes=35; rawTagPayloadSha256=7711a7803b06af54db28bd25697f2cbd90f740b804f3dd067a945a7662cb98b3; exactTagIdentitySha256=4293ac8628b3ec82f216490e50aeee94eaf35737d5580887db6868b5e0836a50; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00480,146,Bauhaus Md BT,font,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,941690d2cca6f820c70ca2b36dc4fe8a9c2d4456c925e85025e40c89b8e56d27,DefineFont2,,1,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=480; payloadBytes=59; rawTagPayloadSha256=941690d2cca6f820c70ca2b36dc4fe8a9c2d4456c925e85025e40c89b8e56d27; exactTagIdentitySha256=55a3914b051b23ada74abfe1881eca07093ad97e4a48ba1046a79cccc99999b6; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00481,147,,text,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,601b6e9ac1a6d61fbd798a896fdcb779b9fb2d22a4e6dd0c88979cb4a3ea2ba9,DefineText,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=481; payloadBytes=26; rawTagPayloadSha256=601b6e9ac1a6d61fbd798a896fdcb779b9fb2d22a4e6dd0c88979cb4a3ea2ba9; exactTagIdentitySha256=d4482322651d503c52ed9282672c9b66844884d0c3e36c5e49cea120d2afe686; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00482,148,,sprite,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,2393a9bff0f231f6a4f569bb6d932a63dc74de777e898804f918d124281c5898,DefineSprite,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=482; payloadBytes=27; rawTagPayloadSha256=2393a9bff0f231f6a4f569bb6d932a63dc74de777e898804f918d124281c5898; exactTagIdentitySha256=2b3eda468ca118656c45f530a087c5d17c17c8c332c450e9c37c4b82c58875c5; declaredFrameCount=1; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00487,149,,sprite,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,08d52a0a74ee530bc8259e21976d97f1b3c06499903e930c041ef91dabb2d6d1,DefineSprite,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=487; payloadBytes=85; rawTagPayloadSha256=08d52a0a74ee530bc8259e21976d97f1b3c06499903e930c041ef91dabb2d6d1; exactTagIdentitySha256=950ce50d107b4e5da53cbea44144051b245c90f7677f3242649ef25984763ca2; declaredFrameCount=1; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00496,150,,sprite,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,ac8d18bab9209ec03615795c1a3a19ec8b147c1cf465f0890f9acca8b360b07f,DefineSprite,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=496; payloadBytes=10290; rawTagPayloadSha256=ac8d18bab9209ec03615795c1a3a19ec8b147c1cf465f0890f9acca8b360b07f; exactTagIdentitySha256=3415732890609e3a94219fbf0a7e96803429afc7125dc008a710e695d4fdb10a; declaredFrameCount=25; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00552,151,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,eb0407e2595e56ae5248c0e2ef354f09747dd9f8e37d9b3b1de5a78637efb798,DefineShape,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=552; payloadBytes=173; rawTagPayloadSha256=eb0407e2595e56ae5248c0e2ef354f09747dd9f8e37d9b3b1de5a78637efb798; exactTagIdentitySha256=fdfe212bf418a39ceb9b64f820dc71bb14fb52860ce577c458d54205f928074d; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00553,152,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,712929b2bfc4b4f86c96db5a10e22fca2d37fb7cf6b36a22059cc62d10c15ce1,DefineShape,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=553; payloadBytes=108; rawTagPayloadSha256=712929b2bfc4b4f86c96db5a10e22fca2d37fb7cf6b36a22059cc62d10c15ce1; exactTagIdentitySha256=aa53580cab5f00b2425ad42ffd257d6589533a5d76e531a00fe5fce1edfe61b6; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00554,153,,sprite,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,e82c8ad575a0da88d2ba6c3f88484ce4ad3500839dbabdf1754b625e48047372,DefineSprite,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=554; payloadBytes=147208; rawTagPayloadSha256=e82c8ad575a0da88d2ba6c3f88484ce4ad3500839dbabdf1754b625e48047372; exactTagIdentitySha256=cc6fd707baaa13e360bf37a46eb7534e2fa1e41f14c152f7434b32b3b59a30d3; declaredFrameCount=283; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
